ID,purchaseNumber,purchaseDate,totalAmount,paymentMethod,note,customer_ID,store_ID
f2000001-0000-4000-8000-000000000896,CP-20260222-00896,2026-02-22T13:53:22Z,442312,카드,,f1000001-0000-4000-8000-000000000060,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000897,CP-20250626-00897,2025-06-26T14:51:35Z,369565,현금,,f1000001-0000-4000-8000-000000000061,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000898,CP-20251129-00898,2025-11-29T14:54:32Z,83307,카드,,f1000001-0000-4000-8000-000000000061,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000899,CP-20250624-00899,2025-06-24T07:09:57Z,42083,포인트,,f1000001-0000-4000-8000-000000000061,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000900,CP-20260131-00900,2026-01-31T04:14:19Z,99507,카드,,f1000001-0000-4000-8000-000000000061,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000901,CP-20260125-00901,2026-01-25T17:10:55Z,152626,카드,,f1000001-0000-4000-8000-000000000061,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000902,CP-20260113-00902,2026-01-13T19:19:33Z,42860,카드,,f1000001-0000-4000-8000-000000000061,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000903,CP-20251007-00903,2025-10-07T15:26:12Z,233072,현금,,f1000001-0000-4000-8000-000000000061,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000904,CP-20251002-00904,2025-10-02T23:15:41Z,9321,현금,,f1000001-0000-4000-8000-000000000061,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000905,CP-20260201-00905,2026-02-01T12:51:05Z,174347,카드,,f1000001-0000-4000-8000-000000000061,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000906,CP-20250927-00906,2025-09-27T06:44:30Z,432334,카드,,f1000001-0000-4000-8000-000000000061,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000907,CP-20260411-00907,2026-04-11T15:17:30Z,194596,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000908,CP-20260412-00908,2026-04-12T00:09:19Z,387512,현금,,f1000001-0000-4000-8000-000000000062,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000909,CP-20250701-00909,2025-07-01T20:04:53Z,65960,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000910,CP-20260228-00910,2026-02-28T03:53:20Z,150683,현금,,f1000001-0000-4000-8000-000000000062,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000911,CP-20250620-00911,2025-06-20T01:32:32Z,249108,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000912,CP-20251004-00912,2025-10-04T15:34:07Z,342940,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000913,CP-20251121-00913,2025-11-21T14:45:19Z,212629,포인트,,f1000001-0000-4000-8000-000000000062,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000914,CP-20260120-00914,2026-01-20T18:16:58Z,407738,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000915,CP-20260112-00915,2026-01-12T11:47:45Z,116051,카드,,f1000001-0000-4000-8000-000000000062,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000916,CP-20260202-00916,2026-02-02T12:17:19Z,409229,카드,,f1000001-0000-4000-8000-000000000062,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000917,CP-20251130-00917,2025-11-30T17:51:59Z,23725,현금,,f1000001-0000-4000-8000-000000000062,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000918,CP-20251018-00918,2025-10-18T07:05:27Z,374810,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000919,CP-20250709-00919,2025-07-09T18:20:47Z,134606,현금,,f1000001-0000-4000-8000-000000000062,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000920,CP-20260405-00920,2026-04-05T19:26:06Z,145375,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000921,CP-20250609-00921,2025-06-09T02:09:34Z,260947,현금,,f1000001-0000-4000-8000-000000000062,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000922,CP-20251205-00922,2025-12-05T22:27:17Z,454635,포인트,,f1000001-0000-4000-8000-000000000062,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000923,CP-20250708-00923,2025-07-08T08:55:08Z,384642,간편결제,,f1000001-0000-4000-8000-000000000062,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000924,CP-20250626-00924,2025-06-26T11:01:32Z,332923,현금,,f1000001-0000-4000-8000-000000000062,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000925,CP-20251127-00925,2025-11-27T06:52:20Z,57723,카드,,f1000001-0000-4000-8000-000000000062,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000926,CP-20250609-00926,2025-06-09T03:20:01Z,275535,포인트,,f1000001-0000-4000-8000-000000000062,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000927,CP-20250805-00927,2025-08-05T20:01:23Z,323210,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000928,CP-20250717-00928,2025-07-17T14:39:03Z,328272,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000929,CP-20260101-00929,2026-01-01T22:34:31Z,50072,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000930,CP-20251021-00930,2025-10-21T05:21:00Z,286660,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000931,CP-20250929-00931,2025-09-29T17:46:02Z,387676,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000932,CP-20251207-00932,2025-12-07T12:17:00Z,177239,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000933,CP-20251009-00933,2025-10-09T19:08:32Z,351517,간편결제,,f1000001-0000-4000-8000-000000000063,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000934,CP-20260129-00934,2026-01-29T11:34:47Z,442103,간편결제,,f1000001-0000-4000-8000-000000000063,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000935,CP-20260105-00935,2026-01-05T18:57:54Z,100528,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000936,CP-20260131-00936,2026-01-31T01:48:44Z,423144,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000937,CP-20250830-00937,2025-08-30T23:23:54Z,422190,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000938,CP-20251017-00938,2025-10-17T17:48:05Z,458463,카드,,f1000001-0000-4000-8000-000000000063,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000939,CP-20250811-00939,2025-08-11T21:18:08Z,146037,간편결제,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000940,CP-20250726-00940,2025-07-26T16:58:21Z,383962,포인트,,f1000001-0000-4000-8000-000000000064,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000941,CP-20260227-00941,2026-02-27T03:42:00Z,155938,간편결제,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000942,CP-20260318-00942,2026-03-18T18:41:09Z,354176,카드,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000943,CP-20251229-00943,2025-12-29T17:57:50Z,124210,간편결제,,f1000001-0000-4000-8000-000000000064,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000944,CP-20251004-00944,2025-10-04T15:49:36Z,279968,간편결제,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000945,CP-20251130-00945,2025-11-30T15:05:18Z,58633,포인트,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000946,CP-20251105-00946,2025-11-05T20:09:51Z,219317,간편결제,,f1000001-0000-4000-8000-000000000064,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000947,CP-20251101-00947,2025-11-01T21:37:59Z,318971,카드,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000948,CP-20250818-00948,2025-08-18T09:40:35Z,476998,간편결제,,f1000001-0000-4000-8000-000000000064,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000949,CP-20250624-00949,2025-06-24T23:53:36Z,419477,카드,,f1000001-0000-4000-8000-000000000064,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000950,CP-20251118-00950,2025-11-18T03:54:43Z,17718,포인트,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000951,CP-20260212-00951,2026-02-12T21:27:15Z,158925,카드,,f1000001-0000-4000-8000-000000000064,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000952,CP-20260110-00952,2026-01-10T04:17:57Z,313314,카드,,f1000001-0000-4000-8000-000000000064,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000953,CP-20250601-00953,2025-06-01T21:20:29Z,197188,현금,,f1000001-0000-4000-8000-000000000064,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000954,CP-20250729-00954,2025-07-29T11:05:18Z,219834,간편결제,,f1000001-0000-4000-8000-000000000064,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000955,CP-20260323-00955,2026-03-23T23:50:23Z,42181,카드,,f1000001-0000-4000-8000-000000000064,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000956,CP-20250722-00956,2025-07-22T09:04:50Z,252290,현금,,f1000001-0000-4000-8000-000000000064,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000957,CP-20250618-00957,2025-06-18T19:35:51Z,275028,포인트,,f1000001-0000-4000-8000-000000000064,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000958,CP-20260101-00958,2026-01-01T10:50:08Z,57065,카드,,f1000001-0000-4000-8000-000000000065,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000959,CP-20250805-00959,2025-08-05T10:33:02Z,206579,현금,,f1000001-0000-4000-8000-000000000065,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000960,CP-20251108-00960,2025-11-08T01:29:22Z,101668,포인트,,f1000001-0000-4000-8000-000000000065,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000961,CP-20250910-00961,2025-09-10T14:38:54Z,118416,간편결제,,f1000001-0000-4000-8000-000000000065,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000962,CP-20250810-00962,2025-08-10T01:33:12Z,56716,포인트,,f1000001-0000-4000-8000-000000000065,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000963,CP-20260116-00963,2026-01-16T06:33:20Z,121712,포인트,,f1000001-0000-4000-8000-000000000065,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000964,CP-20250630-00964,2025-06-30T15:54:01Z,308021,간편결제,,f1000001-0000-4000-8000-000000000065,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000965,CP-20260201-00965,2026-02-01T22:04:20Z,165390,현금,,f1000001-0000-4000-8000-000000000065,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000966,CP-20250718-00966,2025-07-18T07:02:48Z,149569,카드,,f1000001-0000-4000-8000-000000000065,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000967,CP-20260322-00967,2026-03-22T00:32:37Z,366386,간편결제,,f1000001-0000-4000-8000-000000000065,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000968,CP-20250627-00968,2025-06-27T06:54:03Z,239021,간편결제,,f1000001-0000-4000-8000-000000000065,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000969,CP-20260301-00969,2026-03-01T20:48:00Z,300606,카드,,f1000001-0000-4000-8000-000000000065,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000970,CP-20250731-00970,2025-07-31T17:07:37Z,433642,포인트,,f1000001-0000-4000-8000-000000000065,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000971,CP-20260112-00971,2026-01-12T07:09:47Z,385290,카드,,f1000001-0000-4000-8000-000000000065,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000972,CP-20260301-00972,2026-03-01T08:29:00Z,87668,포인트,,f1000001-0000-4000-8000-000000000066,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000973,CP-20250702-00973,2025-07-02T19:03:19Z,5473,간편결제,,f1000001-0000-4000-8000-000000000066,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000974,CP-20260205-00974,2026-02-05T19:43:05Z,237656,카드,,f1000001-0000-4000-8000-000000000066,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000975,CP-20260217-00975,2026-02-17T11:49:47Z,303365,현금,,f1000001-0000-4000-8000-000000000066,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000976,CP-20250731-00976,2025-07-31T21:22:49Z,395905,카드,,f1000001-0000-4000-8000-000000000066,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000977,CP-20250812-00977,2025-08-12T14:56:19Z,24638,간편결제,,f1000001-0000-4000-8000-000000000066,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000978,CP-20250615-00978,2025-06-15T08:00:22Z,391098,카드,,f1000001-0000-4000-8000-000000000066,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000979,CP-20250626-00979,2025-06-26T15:12:07Z,302648,포인트,,f1000001-0000-4000-8000-000000000066,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000980,CP-20251130-00980,2025-11-30T18:17:25Z,232783,카드,,f1000001-0000-4000-8000-000000000066,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000981,CP-20260213-00981,2026-02-13T14:49:54Z,85429,현금,,f1000001-0000-4000-8000-000000000066,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000982,CP-20250703-00982,2025-07-03T20:57:55Z,230677,현금,,f1000001-0000-4000-8000-000000000066,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000983,CP-20251211-00983,2025-12-11T08:32:19Z,369792,간편결제,,f1000001-0000-4000-8000-000000000066,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000984,CP-20251228-00984,2025-12-28T03:50:20Z,299847,간편결제,,f1000001-0000-4000-8000-000000000066,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000985,CP-20250815-00985,2025-08-15T01:09:08Z,444464,현금,,f1000001-0000-4000-8000-000000000066,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000986,CP-20251203-00986,2025-12-03T20:13:48Z,312421,포인트,,f1000001-0000-4000-8000-000000000066,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000000987,CP-20260318-00987,2026-03-18T10:22:53Z,210686,포인트,,f1000001-0000-4000-8000-000000000066,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000988,CP-20260212-00988,2026-02-12T05:45:07Z,228490,간편결제,,f1000001-0000-4000-8000-000000000066,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000000989,CP-20250825-00989,2025-08-25T08:06:41Z,111687,포인트,,f1000001-0000-4000-8000-000000000067,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000990,CP-20251021-00990,2025-10-21T09:37:51Z,90396,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000991,CP-20260302-00991,2026-03-02T02:29:07Z,490332,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000992,CP-20260107-00992,2026-01-07T23:23:50Z,350298,포인트,,f1000001-0000-4000-8000-000000000067,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000993,CP-20250804-00993,2025-08-04T04:00:08Z,308834,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000994,CP-20260410-00994,2026-04-10T20:02:49Z,262679,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000995,CP-20251101-00995,2025-11-01T13:06:35Z,431078,간편결제,,f1000001-0000-4000-8000-000000000067,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000996,CP-20251123-00996,2025-11-23T19:38:17Z,121795,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000000997,CP-20250730-00997,2025-07-30T06:08:14Z,293797,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000000998,CP-20250617-00998,2025-06-17T17:37:16Z,307334,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000000999,CP-20251104-00999,2025-11-04T10:03:16Z,183523,간편결제,,f1000001-0000-4000-8000-000000000067,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001000,CP-20260301-01000,2026-03-01T22:49:14Z,395150,카드,,f1000001-0000-4000-8000-000000000067,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001001,CP-20250911-01001,2025-09-11T07:37:46Z,69536,카드,,f1000001-0000-4000-8000-000000000068,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001002,CP-20250619-01002,2025-06-19T19:57:31Z,403213,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000001003,CP-20250813-01003,2025-08-13T10:55:05Z,310554,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001004,CP-20260213-01004,2026-02-13T13:47:05Z,116236,카드,,f1000001-0000-4000-8000-000000000068,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001005,CP-20260415-01005,2026-04-15T14:12:20Z,262455,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001006,CP-20251004-01006,2025-10-04T22:29:52Z,468021,현금,,f1000001-0000-4000-8000-000000000068,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001007,CP-20260113-01007,2026-01-13T02:35:12Z,437401,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001008,CP-20260218-01008,2026-02-18T03:17:16Z,411756,카드,,f1000001-0000-4000-8000-000000000068,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001009,CP-20250827-01009,2025-08-27T10:28:46Z,313851,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001010,CP-20260401-01010,2026-04-01T04:06:13Z,181083,현금,,f1000001-0000-4000-8000-000000000068,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000001011,CP-20250617-01011,2025-06-17T00:05:19Z,94586,카드,,f1000001-0000-4000-8000-000000000068,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001012,CP-20260204-01012,2026-02-04T09:05:59Z,482954,카드,,f1000001-0000-4000-8000-000000000068,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001013,CP-20260318-01013,2026-03-18T07:11:29Z,313583,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001014,CP-20251028-01014,2025-10-28T17:40:32Z,426579,카드,,f1000001-0000-4000-8000-000000000068,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001015,CP-20250815-01015,2025-08-15T21:36:21Z,157057,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000001016,CP-20260305-01016,2026-03-05T22:38:36Z,271594,포인트,,f1000001-0000-4000-8000-000000000068,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001017,CP-20250714-01017,2025-07-14T13:57:24Z,316030,간편결제,,f1000001-0000-4000-8000-000000000068,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000001018,CP-20251220-01018,2025-12-20T07:44:54Z,50407,카드,,f1000001-0000-4000-8000-000000000068,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001019,CP-20251027-01019,2025-10-27T04:40:34Z,54539,포인트,,f1000001-0000-4000-8000-000000000068,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001020,CP-20251024-01020,2025-10-24T01:49:53Z,284119,현금,,f1000001-0000-4000-8000-000000000068,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001021,CP-20250702-01021,2025-07-02T10:52:49Z,496799,현금,,f1000001-0000-4000-8000-000000000069,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000001022,CP-20251021-01022,2025-10-21T06:53:42Z,149847,카드,,f1000001-0000-4000-8000-000000000069,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001023,CP-20250701-01023,2025-07-01T18:16:49Z,306207,포인트,,f1000001-0000-4000-8000-000000000069,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001024,CP-20260204-01024,2026-02-04T17:38:38Z,220683,카드,,f1000001-0000-4000-8000-000000000069,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001025,CP-20250930-01025,2025-09-30T06:34:49Z,349857,현금,,f1000001-0000-4000-8000-000000000069,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001026,CP-20250823-01026,2025-08-23T15:48:01Z,62992,간편결제,,f1000001-0000-4000-8000-000000000069,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001027,CP-20251117-01027,2025-11-17T00:15:47Z,161266,카드,,f1000001-0000-4000-8000-000000000069,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000001028,CP-20250617-01028,2025-06-17T14:11:46Z,235259,카드,,f1000001-0000-4000-8000-000000000069,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001029,CP-20251206-01029,2025-12-06T03:55:32Z,234746,현금,,f1000001-0000-4000-8000-000000000069,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001030,CP-20260308-01030,2026-03-08T03:16:42Z,260157,현금,,f1000001-0000-4000-8000-000000000069,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001031,CP-20250911-01031,2025-09-11T10:51:21Z,292565,간편결제,,f1000001-0000-4000-8000-000000000069,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001032,CP-20250811-01032,2025-08-11T13:34:34Z,481733,간편결제,,f1000001-0000-4000-8000-000000000069,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001033,CP-20251206-01033,2025-12-06T23:14:38Z,318507,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0004-4000-8000-000000000004
f2000001-0000-4000-8000-000000001034,CP-20251118-01034,2025-11-18T22:19:02Z,204879,현금,,f1000001-0000-4000-8000-000000000070,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001035,CP-20251019-01035,2025-10-19T20:24:57Z,67712,간편결제,,f1000001-0000-4000-8000-000000000070,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001036,CP-20251217-01036,2025-12-17T05:30:13Z,421841,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001037,CP-20250910-01037,2025-09-10T13:05:53Z,397888,간편결제,,f1000001-0000-4000-8000-000000000070,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001038,CP-20250623-01038,2025-06-23T20:33:22Z,469222,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001039,CP-20250706-01039,2025-07-06T17:42:22Z,461604,간편결제,,f1000001-0000-4000-8000-000000000070,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001040,CP-20250707-01040,2025-07-07T20:18:02Z,494978,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001041,CP-20260213-01041,2026-02-13T06:11:39Z,258909,현금,,f1000001-0000-4000-8000-000000000070,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001042,CP-20251127-01042,2025-11-27T13:42:07Z,241978,포인트,,f1000001-0000-4000-8000-000000000070,d1000001-0005-4000-8000-000000000005
f2000001-0000-4000-8000-000000001043,CP-20251029-01043,2025-10-29T11:02:16Z,254173,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001044,CP-20260211-01044,2026-02-11T09:49:18Z,427924,포인트,,f1000001-0000-4000-8000-000000000070,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001045,CP-20251015-01045,2025-10-15T10:42:05Z,414630,현금,,f1000001-0000-4000-8000-000000000070,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001046,CP-20250912-01046,2025-09-12T00:30:27Z,112062,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0001-4000-8000-000000000001
f2000001-0000-4000-8000-000000001047,CP-20251022-01047,2025-10-22T09:23:34Z,51948,현금,,f1000001-0000-4000-8000-000000000070,d1000001-0003-4000-8000-000000000003
f2000001-0000-4000-8000-000000001048,CP-20260116-01048,2026-01-16T09:27:30Z,440288,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001049,CP-20250628-01049,2025-06-28T00:29:17Z,8199,간편결제,,f1000001-0000-4000-8000-000000000070,d1000001-0002-4000-8000-000000000002
f2000001-0000-4000-8000-000000001050,CP-20250922-01050,2025-09-22T09:34:29Z,366978,카드,,f1000001-0000-4000-8000-000000000070,d1000001-0005-4000-8000-000000000005
